Reposo,Esfuerzo,Meditacion,Abriendo Cerrando ojos Cerebro,Abriendo Cerrando ojos  Corazon,AYB Cerebro,AYB Corazon ,Meditando Cerebro,Meditando Corazon,MeditandoSeg
-0.000530979,0.012202062,0.000583554,0.012679943,-0.024803414,-0.019789311,-0.020984015,0.022229724,-0.015891483,-0.048438654
-0.025997061,0.050401185,0.009496683,0.009496683,-0.020984015,-0.012786139,-0.027349679,-0.002599706,-0.01652805,-0.039525525
-0.032363582,0.031301623,0.00249351,0.014589899,-0.024166847,-0.015332747,-0.026076547,-0.003236358,-0.01652805,-0.037615569
-0.038730102,0.063134226,0.005040118,0.006313423,-0.02543998,-0.005146314,-0.027349679,-0.009602879,-0.015254917,-0.029975744
-0.057829663,0.094966828,-5.31E-05,0.006950075,-0.019074316,-0.010876183,-0.020347448,0.006950075,-0.015254917,-0.036978917
-0.064196184,0.075867267,0.015226551,0.009496683,-0.02543998,-0.011512835,-0.020347448,0.019046464,-0.018437749,-0.038888873
-0.083295745,0.069500746,0.022866376,0.005040118,-0.02543998,-0.015332747,-0.01652805,0.003766814,-0.027349679,-0.035068961
-0.108761827,0.088600307,0.009496683,0.012679943,-0.028622812,-0.012786139,-0.019710882,-0.019152659,-0.023530281,-0.043982089
-0.134227909,0.114066389,0.003130162,0.007586727,-0.026076547,-0.010239531,-0.019710882,-0.001326402,-0.022893714,-0.045255393
-0.134227909,0.171365074,0.005676771,0.001856858,-0.023530281,-0.014059443,-0.018437749,0.005676771,-0.017164616,-0.048438654
-0.153327471,0.139532471,0.016499855,0.005676771,-0.02543998,-0.012786139,-0.020347448,0.009496683,-0.01652805,-0.042072133
-0.172427032,0.171365074,0.010133335,0.006313423,-0.024166847,-0.017242703,-0.01652805,0.027959592,-0.018437749,-0.048438654
-0.159693991,0.190464635,0.001856858,0.006950075,-0.019074316,-0.016606051,-0.023530281,0.006950075,-0.021620581,-0.047802001
-0.191526594,0.177731594,0.015226551,0.003130162,-0.023530281,-0.002599706,-0.020347448,0.005676771,-0.013981784,-0.062444999
-0.197893114,0.177731594,0.008860031,0.001856858,-0.019710882,-0.002599706,-0.018437749,-0.008966227,-0.012072085,-0.052895218
-0.197893114,0.196831156,0.007586727,0.003766814,-0.019074316,0.004403466,-0.022257148,-0.028065788,-0.007616119,-0.043345437
-0.210626155,0.171365074,0.010133335,-0.009602879,-0.020984015,0.005040118,-0.023530281,0.005040118,-0.011435518,-0.052258566
-0.210626155,0.190464635,0.011406639,-0.006419618,-0.023530281,0.005676771,-0.024166847,0.018409811,-0.010798952,-0.046528697
-0.236092237,0.196831156,0.006313423,-0.010876183,-0.019710882,0.005040118,-0.026076547,0.05215237,-0.01461835,-0.05034861
-0.216992675,0.203197676,0.014589899,-0.008966227,-0.020984015,0.005040118,-0.020347448,-0.016606051,-0.019074316,-0.046528697
-0.236092237,0.184098115,0.008223379,-0.00387301,-0.022893714,0.007586727,-0.02543998,-0.002599706,-0.015891483,-0.043345437
-0.229725716,0.177731594,0.007586727,-0.009602879,-0.019074316,-0.002599706,-0.01652805,-0.005146314,-0.012708651,-0.042072133
-0.210626155,0.133165951,0.012679943,-0.008966227,-0.024803414,0.003130162,-0.023530281,0.010769987,-0.012708651,-0.036978917
-0.229725716,0.133165951,0.012043291,-0.016606051,-0.027986246,0.001220206,-0.019710882,0.015863203,-0.011435518,-0.040162177
-0.236092237,0.139532471,0.016499855,-0.009602879,-0.020984015,0.010133335,-0.019710882,0.009496683,-0.015254917,-0.040162177
-0.216992675,0.094966828,0.022866376,-5.31E-05,-0.020984015,0.000583554,-0.019074316,0.049605762,-0.013345217,-0.038252221
-0.236092237,0.082233787,0.019046464,-0.013422791,-0.024166847,-0.002599706,-0.017801183,0.003766814,-0.013345217,-0.02870244
-0.216992675,0.056767705,0.026686288,0.001220206,-0.026076547,0.001856858,-0.018437749,0.019683116,-0.012708651,-0.022972572
-0.242458757,0.024935103,0.010769987,-0.005146314,-0.020984015,-0.008966227,-0.01652805,-0.013422791,-0.01461835,-0.016606051
-0.229725716,0.024935103,0.015863203,-0.008966227,-0.027349679,-0.005146314,-0.015254917,-0.007692922,-0.012708651,-0.038252221
-0.236092237,-0.000530979,0.012679943,-0.00068975,-0.024803414,0.003766814,-0.012708651,-0.02551918,-0.007616119,-0.035068961
-0.236092237,-0.0068975,0.018409811,0.00249351,-0.020347448,-0.003236358,-0.011435518,0.016499855,-0.010798952,-0.038888873
-0.229725716,-0.038730102,0.012679943,0.003766814,-0.019074316,0.003766814,-0.015254917,0.00249351,-0.002523588,-0.02870244
-0.223359196,-0.064196184,0.017773159,0.004403466,-0.021620581,0.001856858,-0.011435518,0.005676771,-0.010162385,-0.038888873
-0.229725716,-0.076929225,0.017773159,-0.008966227,-0.020984015,-5.31E-05,-0.017801183,-0.010239531,-0.010798952,-0.041435481
-0.197893114,-0.089662266,0.013953247,-0.00387301,-0.02543998,-0.006419618,-0.013345217,0.029869548,-0.006342987,-0.040798829
-0.204259634,-0.127861389,0.005676771,-0.013422791,-0.019710882,-0.001963054,-0.01652805,-0.02870244,-0.006342987,-0.029975744
-0.191526594,-0.14059443,0.011406639,-0.00705627,-0.026713113,-0.00068975,-0.012708651,-0.011512835,-0.011435518,-0.038888873
-0.204259634,-0.159693991,-5.31E-05,0.005040118,-0.029259379,-0.007692922,-0.01461835,-0.008966227,-0.010162385,-0.034432308
-0.191526594,-0.197893114,0.005040118,-0.005782966,-0.021620581,0.00249351,-0.012708651,0.006950075,-0.012072085,-0.038252221
-0.178793553,-0.197893114,0.007586727,-0.003236358,-0.02543998,0.003766814,-0.012708651,0.013953247,-0.012072085,-0.044618741
-0.204259634,-0.204259634,-5.31E-05,-0.008329575,-0.02543998,0.003766814,-0.010162385,-0.005146314,-0.011435518,-0.047165349
-0.210626155,-0.255191798,-0.00387301,-0.013422791,-0.028622812,-0.006419618,-0.015254917,0.005040118,-0.011435518,-0.047165349
-0.178793553,-0.197893114,-0.002599706,-0.017879355,-0.028622812,0.000583554,-0.010798952,-0.031249048,-0.010798952,-0.048438654
-0.197893114,-0.185160073,-0.011512835,-0.02551918,-0.02543998,-0.007692922,-0.019074316,0.012679943,-0.017801183,-0.047165349
-0.197893114,-0.229725716,-0.00705627,-0.018516007,-0.024803414,-0.002599706,-0.017801183,-0.026792484,-0.015254917,-0.042708785
-0.178793553,-0.229725716,-0.007692922,-0.032522352,-0.023530281,0.006950075,-0.017164616,-0.029339092,-0.017801183,-0.05034861
-0.191526594,-0.248825278,0.00249351,-0.028065788,-0.026076547,0.012679943,-0.015254917,-5.31E-05,-0.017801183,-0.054168522
-0.178793553,-0.255191798,0.00249351,-0.021699268,-0.020347448,0.00249351,-0.023530281,-0.012149487,-0.020984015,-0.072631431
-0.210626155,-0.204259634,0.005676771,-0.023609224,-0.026076547,-0.001326402,-0.013981784,0.033052809,-0.019710882,-0.057351782
-0.204259634,-0.229725716,0.006950075,-0.013422791,-0.02543998,-0.00387301,-0.013345217,0.036236069,-0.020347448,-0.056078478
-0.178793553,-0.166060512,0.001220206,-0.020425963,-0.027986246,0.008223379,-0.013981784,0.024776332,-0.019074316,-0.051621914
-0.191526594,-0.153327471,0.007586727,-0.010876183,-0.024166847,-0.002599706,-0.017164616,0.04896911,-0.024803414,-0.048438654
-0.178793553,-0.172427032,0.005040118,-0.005146314,-0.020347448,-0.005146314,-0.021620581,0.017773159,-0.027986246,-0.040798829
-0.166060512,-0.185160073,0.015863203,-0.018516007,-0.024166847,0.005040118,-0.022257148,0.005676771,-0.027986246,-0.042708785
-0.14696095,-0.178793553,0.005040118,-0.021699268,-0.020347448,-0.008329575,-0.020347448,0.000583554,-0.031169078,-0.034432308
-0.153327471,-0.191526594,0.006950075,-0.019152659,-0.022893714,0.001856858,-0.020984015,0.041329285,-0.031169078,-0.027429136
-0.153327471,-0.216992675,0.015863203,-0.023609224,-0.026713113,0.001856858,-0.029259379,-0.004509662,-0.031805645,-0.02233592
-0.14059443,-0.236092237,0.012043291,-0.005146314,-0.022893714,0.010769987,-0.024166847,0.021593072,-0.026713113,-0.02233592
-0.166060512,-0.210626155,0.015863203,-0.00705627,-0.019074316,0.018409811,-0.022893714,0.029869548,-0.034988477,-0.028065788
-0.159693991,-0.210626155,0.018409811,-0.00705627,-0.013981784,0.019046464,-0.022257148,0.005676771,-0.033715344,-0.02551918
-0.178793553,-0.210626155,0.020319768,0.008860031,-0.013345217,0.019683116,-0.028622812,0.051515718,-0.034988477,-0.013422791
-0.172427032,-0.223359196,0.020319768,0.000583554,-0.017164616,0.009496683,-0.027349679,0.022866376,-0.03435191,-0.014696095
-0.159693991,-0.229725716,0.019046464,-0.007692922,-0.012072085,0.012043291,-0.028622812,0.021593072,-0.034988477,-0.021699268
-0.172427032,-0.172427032,0.019683116,-0.009602879,-0.012708651,0.012679943,-0.027349679,0.001856858,-0.02543998,-0.026155832
-0.178793553,-0.159693991,0.023503028,-0.003236358,-0.01461835,0.013953247,-0.028622812,-0.020425963,-0.026076547,-0.015332747
-0.14696095,-0.153327471,0.022229724,0.001220206,-0.019074316,0.015226551,-0.027349679,-0.008329575,-0.027986246,-0.012786139
-0.153327471,-0.134227909,0.036872721,0.004403466,-0.01652805,-0.001963054,-0.029895945,0.036872721,-0.024166847,-0.022972572
-0.14059443,-0.134227909,0.036236069,0.00249351,-0.019074316,0.00249351,-0.022893714,0.023503028,-0.02543998,-0.008966227
-0.121494868,-0.14696095,0.027959592,0.012043291,-0.01652805,0.000583554,-0.027349679,0.031779504,-0.02543998,-0.012149487
-0.121494868,-0.159693991,0.028596244,0.000583554,-0.017164616,0.008223379,-0.019710882,-0.009602879,-0.036898176,-0.012149487
-0.096028786,-0.108761827,0.031142852,0.001856858,-0.015254917,0.013316595,-0.024166847,-0.007692922,-0.041354141,-0.012786139
-0.076929225,-0.14059443,0.027959592,0.006313423,-0.019074316,-0.00387301,-0.024166847,0.022866376,-0.034988477,-0.015332747
-0.076929225,-0.153327471,0.022866376,-0.00387301,-0.020347448,-5.31E-05,-0.029895945,-0.020425963,-0.032442211,-0.010239531
-0.076929225,-0.14696095,0.027959592,-0.001326402,-0.019710882,0.004403466,-0.024166847,0.001220206,-0.029259379,-0.011512835
-0.057829663,-0.153327471,0.022229724,-0.004509662,-0.020347448,0.007586727,-0.02543998,0.009496683,-0.026713113,-0.026155832
-0.076929225,-0.121494868,0.033689461,0.00249351,-0.015891483,-0.00387301,-0.022893714,0.008860031,-0.03626161,-0.019152659
-0.102395307,-0.191526594,0.035599417,-0.00387301,-0.022257148,0.00249351,-0.023530281,-0.002599706,-0.031169078,-0.010876183
-0.070562704,-0.191526594,0.034962765,-0.005146314,-0.019074316,0.009496683,-0.022257148,-0.00068975,-0.03626161,-0.020425963
-0.070562704,-0.159693991,0.022866376,-0.005782966,-0.024803414,0.013953247,-0.024166847,0.008860031,-0.03435191,-0.007692922
-0.089662266,-0.204259634,0.019683116,-0.017242703,-0.021620581,0.005040118,-0.024803414,-0.033795656,-0.028622812,-0.008329575
-0.096028786,-0.204259634,0.024776332,-0.008329575,-0.019074316,0.012679943,-0.027349679,-0.015969399,-0.029895945,-0.015969399
-0.083295745,-0.204259634,0.017773159,-0.020425963,-0.022257148,0.016499855,-0.027986246,-0.050985262,-0.030532512,-0.017879355
-0.064196184,-0.166060512,0.025412984,-0.021699268,-0.022257148,0.020319768,-0.022893714,-0.015969399,-0.032442211,-0.015332747
-0.083295745,-0.185160073,0.029869548,-0.031249048,-0.026713113,0.008860031,-0.020984015,-0.02233592,-0.031169078,-0.005146314
-0.089662266,-0.178793553,0.026049636,-0.02870244,-0.031169078,0.007586727,-0.019710882,-0.014696095,-0.030532512,-0.013422791
-0.089662266,-0.197893114,0.022866376,-0.02551918,-0.029895945,0.017773159,-0.01652805,-0.005146314,-0.030532512,-0.008329575
-0.127861389,-0.242458757,0.0305062,-0.017879355,-0.029895945,0.015226551,-0.018437749,0.004403466,-0.027986246,-0.006419618
-0.134227909,-0.261558319,0.015226551,-0.031249048,-0.029259379,0.02413968,-0.01652805,0.001856858,-0.032442211,-0.002599706
-0.159693991,-0.27429136,0.023503028,-0.010876183,-0.023530281,0.023503028,-0.01461835,-0.023609224,-0.029259379,-0.011512835
-0.172427032,-0.306123962,0.029232896,-0.015332747,-0.02543998,0.020319768,-0.013345217,0.016499855,-0.026076547,-0.018516007
-0.185160073,-0.267924839,0.036236069,-0.015332747,-0.026713113,0.012043291,-0.01652805,0.00249351,-0.033078778,-0.014059443
-0.191526594,-0.293390921,0.02413968,-0.012786139,-0.024803414,0.006313423,-0.019074316,-0.005146314,-0.031169078,-0.009602879
-0.191526594,-0.293390921,0.028596244,-0.020425963,-0.030532512,-0.003236358,-0.015891483,0.019046464,-0.031169078,-0.012786139
-0.191526594,-0.287024401,0.043239241,-0.028065788,-0.030532512,0.003130162,-0.029259379,0.024776332,-0.031805645,-0.008329575
-0.197893114,-0.267924839,0.020319768,-0.030612396,-0.030532512,0.007586727,-0.026076547,0.029869548,-0.024166847,-0.010876183
-0.204259634,-0.255191798,0.02732294,-0.023609224,-0.027986246,0.010133335,-0.027349679,0.033052809,-0.022257148,-0.016606051
-0.191526594,-0.255191798,0.027959592,-0.005146314,-0.028622812,0.019046464,-0.021620581,0.035599417,-0.026713113,-0.021699268
-0.178793553,-0.242458757,0.025412984,-0.015969399,-0.030532512,0.006313423,-0.023530281,0.012679943,-0.02543998,-0.017879355
-0.204259634,-0.267924839,0.023503028,-0.011512835,-0.027349679,-0.001326402,-0.024803414,-0.028065788,-0.027349679,-0.014696095
-0.185160073,-0.242458757,0.021593072,-0.009602879,-0.029259379,-0.002599706,-0.028622812,-0.023609224,-0.027349679,-0.017879355
-0.204259634,-0.248825278,0.017773159,-0.008329575,-0.029259379,-0.004509662,-0.027986246,-0.018516007,-0.027986246,-0.035068961
-0.223359196,-0.236092237,0.027959592,-0.017879355,-0.027349679,-0.007692922,-0.032442211,0.014589899,-0.031805645,-0.036978917
-0.210626155,-0.267924839,0.022229724,-0.024882528,-0.02543998,-0.001963054,-0.034988477,0.008223379,-0.033078778,-0.038252221
-0.229725716,-0.293390921,0.012043291,-0.012149487,-0.027986246,0.00249351,-0.041354141,0.005040118,-0.031169078,-0.038252221
-0.204259634,-0.28065788,0.017773159,-0.015332747,-0.031169078,-0.002599706,-0.043900407,0.004403466,-0.02543998,-0.0318857
-0.197893114,-0.318857003,0.02732294,-0.007692922,-0.026713113,0.003766814,-0.046446673,0.003766814,-0.022893714,-0.029975744
-0.191526594,-0.369789167,0.033052809,-0.013422791,-0.030532512,0.005676771,-0.039444442,0.013316595,-0.02543998,-0.035705613
-0.185160073,-0.446187413,0.0305062,0.003766814,-0.028622812,0.00249351,-0.039444442,-0.005782966,-0.029895945,-0.0318857
-0.185160073,-0.484386535,0.022866376,-0.005782966,-0.027349679,0.000583554,-0.027349679,-0.035068961,-0.029259379,-0.02870244
-0.178793553,-0.560784781,0.024776332,-0.014059443,-0.028622812,0.004403466,-0.002523588,-0.020425963,-0.026713113,-0.031249048
-0.185160073,-0.509852617,0.023503028,-0.004509662,-0.022257148,0.017136507,0.030577868,0.008223379,-0.024166847,-0.031249048
-0.191526594,-0.484386535,0.029232896,-0.008329575,-0.024166847,-5.31E-05,0.063042757,0.00249351,-0.020984015,-0.037615569
-0.185160073,-0.439820892,0.025412984,-0.012149487,-0.027986246,0.000583554,0.105692709,0.007586727,-0.022893714,-0.036342265
-0.197893114,-0.388888728,0.02732294,-0.017879355,-0.02543998,0.006313423,0.139430731,-0.019789311,-0.026713113,-0.036342265
-0.191526594,-0.287024401,0.019683116,-0.005782966,-0.028622812,0.010769987,0.158527725,-0.023609224,-0.031805645,-0.040798829
-0.204259634,-0.14059443,0.023503028,-0.005782966,-0.022893714,0.010769987,0.174441886,-0.035705613,-0.029895945,-0.029975744
-0.191526594,0.094966828,0.02095642,-0.001326402,-0.024166847,0.006950075,0.18271725,-0.031249048,-0.024803414,-0.029975744
-0.204259634,0.426025893,0.017773159,0.001856858,-0.022893714,0.009496683,0.171259054,-0.026792484,-0.021620581,-0.028065788
-0.197893114,0.578822384,0.015226551,-0.012786139,-0.024166847,0.015863203,0.142613563,-0.019789311,-0.023530281,-0.027429136
-0.210626155,0.680686712,0.023503028,-0.005146314,-0.029895945,0.004403466,0.10378301,0.004403466,-0.024803414,-0.031249048
-0.216992675,0.706152794,0.0305062,-0.012786139,-0.026076547,0.006313423,0.078956918,-0.006419618,-0.02543998,-0.02551918
-0.197893114,0.330528086,0.0305062,-0.005782966,-0.026076547,0.010769987,0.047128595,-0.015332747,-0.027986246,-0.022972572
-0.185160073,-0.178793553,0.026686288,-0.001326402,-0.026713113,0.010133335,0.012754007,-0.045892045,-0.026713113,-0.022972572
-0.229725716,-0.554418261,0.020319768,-0.009602879,-0.021620581,0.009496683,-0.020984015,-0.00705627,-0.027349679,-0.022972572
-0.236092237,-0.611716945,0.024776332,0.003130162,-0.02543998,-0.001326402,-0.043263841,-0.015332747,-0.033078778,-0.017879355
-0.287024401,-0.719947793,0.02732294,-0.005782966,-0.024166847,-0.001963054,-0.05599517,-0.028065788,-0.030532512,-0.02551918
-0.357056126,-0.649916068,0.026686288,-0.017242703,-0.02543998,-0.00068975,-0.055358603,-0.010876183,-0.026713113,-0.02870244
-0.382522208,-0.643549547,0.029869548,-0.009602879,-0.027986246,-0.001326402,-0.061087701,-0.030612396,-0.026713113,-0.026792484
-0.427087851,-0.637183027,0.021593072,-0.010876183,-0.028622812,-0.001326402,-0.0649071,-0.028065788,-0.030532512,-0.018516007
-0.41435481,-0.605350425,0.013953247,0.001856858,-0.037534743,-0.005146314,-0.068726499,-0.029339092,-0.023530281,-0.007692922
-0.41435481,-0.54805174,0.013953247,0.001220206,-0.047719806,-0.005146314,-0.069999632,-0.033795656,-0.019710882,-0.013422791
-0.363422646,-0.535318699,0.005676771,-0.006419618,-0.05408547,0.003130162,-0.068726499,-0.043982089,-0.022257148,-0.008966227
-0.267924839,-0.554418261,0.020319768,-0.005146314,-0.05408547,0.013316595,-0.066180233,-0.02551918,-0.01652805,-0.020425963
-0.134227909,-0.484386535,0.009496683,-0.013422791,-0.04517354,0.00249351,-0.062997401,-0.038888873,-0.019074316,-0.005782966
-0.000530979,-0.376155687,0.019683116,-0.010876183,-0.038171309,0.003130162,-0.062997401,-0.019789311,-0.019710882,-0.013422791
0.266862881,-0.369789167,-5.31E-05,-0.005782966,-0.024166847,0.00249351,-0.061087701,-0.028065788,-0.019074316,-0.00068975
0.629754548,-0.325223524,0.006313423,-0.015332747,-0.003796721,0.001856858,-0.056631736,-0.024882528,-0.027986246,-0.011512835
0.973546654,-0.299757442,0.003766814,-0.008329575,0.032487567,0.012043291,-0.05599517,-0.042708785,-0.026076547,-0.001963054
0.992646215,-0.229725716,0.014589899,-0.012786139,0.057313659,0.006950075,-0.05408547,-0.040798829,-0.029895945,0.009496683
0.992646215,-0.242458757,0.012679943,-0.007692922,0.091051681,0.001220206,-0.048992939,-0.022972572,-0.027986246,0.005676771
0.973546654,-0.166060512,0.02413968,0.00249351,0.124153136,0.006950075,-0.054722037,-0.015332747,-0.022893714,-5.31E-05
0.546989782,-0.197893114,0.027959592,-0.001326402,0.142613563,0.006950075,-0.051539205,-0.010876183,-0.020347448,0.012679943
0.069500746,-0.14696095,0.010133335,0.00249351,0.156618025,-5.31E-05,-0.051539205,-0.024245876,-0.021620581,0.003766814
-0.382522208,-0.166060512,0.009496683,-0.007692922,0.157891158,0.001220206,-0.051539205,-0.035068961,-0.019710882,0.001856858
-0.395255249,-0.14696095,0.005676771,-0.007692922,0.147069528,-0.005146314,-0.046446673,-0.014696095,-0.024803414,-0.001963054
-0.427087851,-0.178793553,0.015226551,-0.014059443,0.116514339,-0.003236358,-0.045810107,-0.031249048,-0.020984015,0.006950075
-0.484386535,-0.172427032,0.019046464,-0.017242703,0.080230051,-0.001326402,-0.052175771,-0.029339092,-0.023530281,0.005040118
-0.446187413,-0.166060512,0.028596244,-0.010876183,0.05349426,0.000583554,-0.05599517,-0.026155832,-0.026076547,0.006313423
-0.382522208,-0.172427032,0.02732294,-0.014059443,0.021665937,-5.31E-05,-0.052175771,-0.024245876,-0.021620581,0.007586727
-0.357056126,-0.127861389,0.022229724,0.005040118,-0.01461835,-5.31E-05,-0.048992939,-0.024245876,-0.020347448,0.004403466
-0.331590044,-0.14059443,0.017136507,-0.007692922,-0.047083239,-0.001326402,-0.04517354,-0.024245876,-0.017164616,0.00249351
